032,112025,1322811,2000065,11954315,2,76,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,2000325,11967860,2,3139,7404,,,1,1,15.00,31/12/1999
032,112025,1322811,4001556,11952053,2,1520,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,4001494,11951879,2,1414,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,4001435,11951705,2,1318,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,9101230,11969405,2,3473,7404,,,1,1,25.00,31/12/1999
032,112025,1322811,9101377,78702915,2,3499,7404,,,1,1,75.00,14/12/2016
032,112025,1322811,4001424,11951672,2,1301,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,4001390,11955953,2,2239,7404,,,1,1,2.00,31/12/1999
032,112025,1322811,3001367,11955755,2,2725,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,3001380,11955785,2,2751,7404,,,1,1,45.00,31/12/1999
032,112025,1322811,2016792,11955554,2,5012,7405,,,1,1,15.00,31/12/1999
032,112025,1322811,3001342,11955692,2,2698,7403,,,1,1,3.00,31/12/1999
032,112025,1322811,3001346,11955701,2,2719,7404,,,1,1,2.00,31/12/1999
032,112025,1322811,2015005,11955470,2,5005,7405,,,1,1,10.00,31/12/1999
032,112025,1322811,2002561,11955392,2,2561,7403,,,1,1,3.00,31/12/1999
032,112025,1322811,3001352,11955716,2,2724,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,2016688,11955500,2,2277,7404,,,1,1,1000.00,01/01/2003
032,112025,1322811,3001314,11955632,2,2682,7405,,,1,1,5.00,31/12/1999
032,112025,1322811,3001842,11955803,2,2302,7404,,,1,1,10.00,31/12/1999
032,112025,1322811,4001349,11955857,2,572,7404,,,1,1,2.00,31/12/1999
032,112025,1322811,4001423,11951669,2,1300,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,4001421,11951660,2,1297,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,4001368,11955893,2,1029,7405,,,1,1,2.00,31/12/1999
032,112025,1322811,2000951,11954684,2,1098,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,2000808,11954642,2,955,7404,,,1,1,2.00,31/12/1999
032,112025,1322811,2001323,78702443,2,1547,7404,,,1,1,45.00,16/10/2014
032,112025,1322811,2001328,11954804,2,1553,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,2001464,11954852,2,1708,7403,,,1,1,2.00,31/12/1999
032,112025,1322811,2000962,11954690,2,1130,7404,,,1,1,45.00,01/05/1992
032,112025,1322811,2001309,11954795,2,1531,7404,,,1,1,10.00,31/12/1999
032,112025,1322811,2001889,11955044,2,2178,7404,,,1,1,75.00,01/10/2001
032,112025,1322811,2001633,11954933,2,1891,16303,,,1,1,10.00,31/12/1999
032,112025,1322811,2001944,11955086,2,1509,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,2002090,11955212,2,2086,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,9101403,11969996,2,3514,7404,,,1,1,10.00,31/12/1999
032,112025,1322811,9101307,11969651,2,3475,7404,,,1,1,10.00,31/12/1999
032,112025,1322811,9101352,49320903,2,3524,7404,,,1,1,75.00,17/11/2016
032,112025,1322811,4001438,11951714,2,1322,7404,,,1,1,3.00,31/12/1999
