032,112025,1334210,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8924,528,168,0,0,,,0.00,28543.00,0.00
032,112025,1334240,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5365,358,34,0,0,,,0.00,8875.00,0.00
032,112025,1334251,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8904,527,168,0,0,,,0.00,28363.00,0.00
032,112025,1334291,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1805,241,22,0,0,,,0.00,7063.00,0.00
032,112025,1334294,2,RETIRO,12.0,202.93,29/10/2025 21:15:00,1,1,0,0.00,3113.08,4481,254,74,0,0,,,0.00,15945.00,0.00
032,112025,1334319,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8924,528,168,0,0,,,0.00,28543.00,0.00
032,112025,1334357,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10832,693,159,0,0,,,0.00,29050.00,0.00
032,112025,1334544,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8924,528,168,0,0,,,0.00,28543.00,0.00
032,112025,1334580,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10796,693,159,0,0,,,0.00,29072.00,0.00
032,112025,1334587,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5365,358,35,0,0,,,0.00,8875.00,0.00
032,112025,1334662,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8812,525,168,0,0,,,0.00,28290.00,0.00
032,112025,1334782,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1804,241,22,0,0,,,0.00,7063.00,0.00
032,112025,1334925,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8922,528,169,0,0,,,0.00,28543.00,0.00
032,112025,1334930,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10796,693,159,0,0,,,0.00,29072.00,0.00
032,112025,1334956,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10796,693,159,0,0,,,0.00,29072.00,0.00
032,112025,1334979,6,ÑIQUEN,12.0,132.72,12/10/2025 11:45:00,0,0,0,0.00,3414.00,690,92,17,0,0,,,0.00,3813.00,0.00
032,112025,1335117,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10796,693,159,0,0,,,0.00,29072.00,0.00
032,112025,1335285,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10796,693,159,0,0,,,0.00,29072.00,0.00
032,112025,1335395,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1804,241,22,0,0,,,0.00,7063.00,0.00
032,112025,1335739,2,RETIRO,12.0,202.93,29/10/2025 21:15:00,1,1,0,0.00,3113.08,4481,254,74,0,0,,,0.00,15945.00,0.00
032,112025,1335837,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10792,693,159,0,0,,,0.00,29072.00,0.00
032,112025,1335865,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5365,358,35,0,0,,,0.00,8875.00,0.00
032,112025,1335877,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8922,528,169,0,0,,,0.00,28543.00,0.00
032,112025,1336069,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10792,693,159,0,0,,,0.00,29072.00,0.00
032,112025,1336116,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8922,528,169,0,0,,,0.00,28543.00,0.00
032,112025,1336124,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10792,693,159,0,0,,,0.00,29072.00,0.00
032,112025,1336166,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8922,528,169,0,0,,,0.00,28543.00,0.00
032,112025,1336512,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1803,241,22,0,0,,,0.00,7063.00,0.00
032,112025,1343054,4,LONGAVI,0.0,0.00,17/11/2025 11:53:51,1,0,0,0.00,0.00,8732,514,164,0,0,,,0.00,27754.00,0.00
