032,112025,10030901,56374909,8409,0,1,1,1,2900099,01/01/1950,M1B1NCIOA050
032,112025,10031001,56375009,8409,0,1,1,1,2900091,01/01/1950,M1B1NCIOA050
032,112025,10031101,56375109,7405,0,4,1,1,96078093,01/01/1950,M1B1NCIOA050
032,112025,10031201,56375209,8409,0,1,1,1,2900052,01/01/1950,M1B1NCIOA050
032,112025,10031301,56375309,8409,0,1,1,1,2900089,01/01/1950,M1B1NCIOA050
032,112025,10031401,56375409,8409,0,1,1,1,2900057,01/01/1950,M1B1NCIOA050
032,112025,10031501,56375509,8409,0,1,1,1,,15/04/2010,
032,112025,10031601,56375609,8409,0,1,1,1,2900097,01/01/1950,M1B1NCIOA050
032,112025,10031701,56375709,7405,0,4,1,1,96181520,01/01/1950,M1B1NCIOA050
032,112025,10031801,56375809,8409,0,1,1,1,2900049,01/01/1950,M1B1NCIOA050
032,112025,10031901,56375909,8409,0,1,1,1,1576564,01/01/1950,M1B1NCIOA050
032,112025,10032001,56376009,8409,0,1,1,1,2900061,01/01/1950,M1B1NCIOA050
032,112025,10032101,56376109,8409,0,1,1,1,841355,01/01/1950,M1B1NCIOA050
032,112025,10032201,56376209,8409,0,1,1,1,2900069,01/01/1950,M1B1NCIOA050
032,112025,10032301,56376309,8409,0,1,1,1,25715,01/01/1950,M1B1NCIOA050
032,112025,10032401,56376409,8409,0,1,1,1,6645,01/01/1950,M1B1NCIOA050
032,112025,10032501,56376509,8409,0,1,1,1,841263,01/01/1950,M1B1NCIOA050
032,112025,10032701,56376709,8409,0,1,1,1,2900070,01/01/1950,M1B1NCIOA050
032,112025,10032801,56376809,8409,0,1,1,1,37468229,01/01/1950,M1B1NCIOA050
032,112025,10033001,56377009,8409,0,1,1,1,37467676,01/01/1950,M1B1NCIOA050
032,112025,10033101,56377109,8409,0,1,1,1,37468191,01/01/1950,M1B1NCIOA050
032,112025,10033201,56377209,8409,0,1,1,1,2900055,01/01/1950,M1B1NCIOA050
032,112025,10033301,56377309,8409,0,1,1,1,3938810,01/01/1950,M1B1NCIOA050
032,112025,10033401,56377409,8409,0,1,1,1,1795419,01/01/1950,M1B1NCIOA050
032,112025,10033501,56377509,8409,0,1,1,1,2900096,01/01/1950,M1B1NCIOA050
032,112025,10033601,56377609,8409,0,1,1,1,2900087,01/01/1950,M1B1NCIOA050
032,112025,10033701,56377709,8409,0,1,1,1,2900066,01/01/1950,M1B1NCIOA050
032,112025,10034001,56378009,8409,0,1,1,1,1823497,01/01/1950,M1B1NCIOA050
032,112025,10034201,56378209,8409,0,1,1,1,2900048,01/01/1950,M1B1NCIOA050
032,112025,10034301,56378309,8409,0,1,1,1,290064,01/01/1950,M1B1NCIOA050
032,112025,10034401,56378409,8409,0,1,1,1,2900078,01/01/1950,M1B1NCIOA050
032,112025,10034501,56378509,8409,0,1,1,1,37468076,01/01/1950,M1B1NCIOA050
032,112025,10034601,56378609,8409,0,1,1,1,,19/01/2010,
032,112025,10034701,56378709,8409,0,1,1,1,4001201,01/01/1950,M1B1NCIOA050
032,112025,10034801,56378809,8409,0,1,1,1,2900077,01/01/1950,M1B1NCIOA050
032,112025,10035001,56379009,8409,0,1,1,1,2900059,01/01/1950,M1B1NCIOA050
032,112025,10035101,56379109,8409,0,1,1,1,2900073,01/01/1950,M1B1NCIOA050
032,112025,10035201,56379209,8409,0,1,1,1,37467336,01/01/1950,M1B1NCIOA050
032,112025,10035301,56379309,8409,0,1,1,1,2900045,01/01/1950,M1B1NCIOA050
032,112025,10035401,56379409,8409,0,1,1,1,37467771,01/01/1950,M1B1NCIOA050
032,112025,10035501,56379509,8409,0,4,1,1,851738,30/03/2007,M1B1NCIOA050
032,112025,10035601,56379609,8409,0,1,1,1,2900062,01/01/1950,M1B1NCIOA050
032,112025,10035801,56379809,8409,0,1,1,1,4001240,01/01/1950,M1B1NCIOA050
032,112025,10035901,56379909,8409,0,1,1,1,4001210,01/01/1950,M1B1NCIOA050
032,112025,10036101,56380109,8409,0,1,1,1,9861,02/05/2007,M1B1NCIOA050
032,112025,10036102,56380109,8409,0,1,1,1,1856176,01/01/1950,M1B1NCIOA050
032,112025,10036103,56380109,8409,0,1,1,1,2295966,29/05/2009,M1B1NCIOA050
032,112025,10036201,56380209,8409,0,1,1,1,1856173,01/01/1950,M1B1NCIOA050
032,112025,10036401,56380409,8409,0,1,1,1,1877322,01/01/1950,M1B1NCIOA050
032,112025,10036501,56380509,8409,0,1,1,1,10695306,02/10/2006,M1B1NCIOA050
032,112025,10036601,56380609,8409,0,1,1,1,5726,01/01/1950,M1B1NCIOA050
032,112025,10036701,56380709,8409,0,1,1,1,,01/01/1950,
032,112025,10036801,56380809,8409,0,1,1,1,4036383,01/01/1950,M1B1NCIOA050
032,112025,10036901,56380909,8409,0,1,1,1,94180,01/01/1950,M3B1NCIOA100
032,112025,10036902,56380909,8409,0,1,1,1,37833,01/01/1950,M3B1NCIOA100
032,112025,10036903,56380909,8409,0,1,1,1,37965,01/01/1950,M3B1NCIOA100
032,112025,10037001,56381009,8409,0,1,1,1,38353,01/01/1950,M1B1NCIOA050
032,112025,10037101,56381109,8409,0,1,1,1,38352,01/01/1950,M1B1NCIOA050
032,112025,10037201,56381209,8409,0,1,1,1,38365,01/01/1950,M1B1NCIOA050
032,112025,10037301,56381309,8409,0,1,1,1,38370,01/01/1950,M1B1NCIOA050
032,112025,10037401,56381409,8409,0,1,1,1,,15/07/2010,
032,112025,10037501,56381509,8409,0,1,1,1,3791446,01/01/1950,M1B1NCIOA050
032,112025,10037601,56381609,8409,0,1,1,1,1442312,25/06/2007,M1B1NCIOA050
032,112025,10037701,56381709,8409,0,1,1,1,,15/09/2015,
032,112025,10037801,56381809,8409,0,1,1,1,,30/05/2013,
032,112025,10037901,56381909,8409,0,1,1,1,93226,01/01/1950,M1B1NCIOA050
032,112025,10038101,56382109,8409,0,1,1,1,7784371,01/01/1950,M1B1NCIOA050
032,112025,10038201,56382209,8409,0,1,1,1,466238,01/01/1950,M1B1NCIOA050
032,112025,10038301,56382309,8409,0,4,1,1,,22/02/2012,
032,112025,10038401,56382409,8409,0,1,1,1,,15/04/2010,
032,112025,10038601,56382609,8409,0,1,1,1,,30/05/2013,
032,112025,10038701,56382709,8409,0,1,1,1,355882,01/01/1950,M1B1NCIOA050
032,112025,10038801,56382809,8409,0,1,1,1,355881,01/01/1950,M1B1NCIOA050
032,112025,10038901,56382909,8409,0,4,1,1,,27/02/2013,
032,112025,10039001,56383009,8409,0,1,1,1,1576245,01/01/1950,M1B1NCIOA050
